8.4999; -6.6110
8.5333; -6.2777
8.5666; -5.9443
8.5999; -5.6110
8.6333; -5.2777
8.6666; -4.9443
8.6999; -4.6110
8.7333; -4.2777
8.7666; -3.9443
8.7999; -3.6110
8.8333; -3.2776
8.8666; -2.9443
8.8999; -2.6110
8.9333; -2.2776
8.9666; -1.9443
8.9999; -1.6110
9.0333; -1.2776
9.0666; -0.9443
9.0999; -0.6110
9.1333; -0.2776
9.1666; 0.0557
9.1999; 0.3890
9.2333; 0.7224
9.2666; 1.0557
9.2999; 1.3890
9.3333; 1.7224
9.3666; 2.0557
9.3999; 2.3890
9.4333; 2.7224
9.4666; 3.0557
9.4999; 3.3890
9.5333; 5.3678
9.5666; 5.0739
9.5999; 4.7790
9.6333; 4.4833
9.6666; 4.1867
9.6999; 3.8895
9.7333; 3.5916
9.7666; 3.2930
9.7999; 2.9938
9.8333; 2.6940
9.8666; 2.3938
9.8999; 2.0930
9.9333; 1.7918
9.9666; 1.4901
9.9999; 1.1881
10.0333; 0.8857
10.0666; 0.5829
10.0999; 0.2799
10.1333; -0.0234
10.1666; -0.3270
10.1999; -0.6308
10.2333; -0.9348
10.2666; -1.2390
10.2999; -3.4225
10.3333; -3.7273
10.3666; -4.0320
10.3999; -4.3367
10.4333; -4.6414
10.4666; -4.9459
10.4999; -5.2503
10.5333; -5.5545
10.5666; -5.8586
10.5999; -6.1626
10.6333; -6.4663
10.6666; -6.7697
10.6999; -7.0729
10.7333; -7.3758
10.7666; -7.6784
10.7999; -7.9806
10.8333; -8.2825
10.8666; -8.5840
10.8999; -8.8850
10.9333; -9.1855
10.9666; -9.4856
10.9999; -9.7851
11.0333; -10.0840
11.0666; -10.1655
11.0999; -9.8321
11.1333; -9.4988
11.1666; -9.1655
11.1999; -8.8321
11.2333; -8.4988
11.2666; -8.1655
11.2999; -7.8321
11.3333; -7.4988
11.3666; -7.1655
11.3999; -6.8321
11.4333; -6.4988
11.4666; -6.1655
11.4999; -5.8321
11.5333; -5.4988
11.5666; -5.1655
11.5999; -4.8321
11.6333; -4.4988
11.6666; -4.1655
11.6999; -3.8321
11.7333; -3.4988
11.7666; -3.1725
11.7999; -2.8391
11.8333; -2.5058
11.8666; -2.1725
11.8999; -1.8392
11.9333; -1.5058
11.9666; -1.1725
11.9999; -0.8392
12.0333; -0.5059
12.0666; -0.1726
12.0999; 0.1607
12.1333; 0.4940
12.1666; 0.8273
12.1999; 1.1606
12.2333; 1.4939
12.2666; 1.8272
12.2999; 2.1604
12.3333; 2.4937
12.3666; 2.8270
12.3999; 3.1602
12.4333; 3.4935
12.4666; 5.2690
12.4999; 4.9747
12.5333; 4.6795
12.5666; 4.3835
12.5999; 4.0868
12.6333; 3.7893
12.6666; 3.4911
12.6999; 3.1923
12.7333; 2.8929
12.7666; 2.5930
12.7999; 2.2926
12.8333; 1.9916
12.8666; 1.6903
12.8999; 1.3885
12.9333; 1.0863
12.9666; 0.7838
12.9999; 0.4809
13.0333; 0.1778
13.0666; -0.1256
13.0999; -0.4293
13.1333; -0.7331
13.1666; -1.0372
13.1999; -1.3414
13.2333; -1.6458
13.2666; -1.9503
13.2999; -2.2549
13.3333; -2.5596
13.3666; -2.8643
13.3999; -3.1691
13.4333; -3.4738
13.4666; -3.7786
13.4999; -4.0833
13.5333; -4.3880
13.5666; -4.6926
13.5999; -4.9971
13.6333; -5.3015
13.6666; -5.6057
13.6999; -5.9098
13.7333; -6.2137
13.7666; -6.5174
13.7999; -6.8208
13.8333; -7.1239
13.8666; -7.4268
13.8999; -7.7293
13.9333; -8.0315
13.9666; -8.3333
13.9999; -8.6347
14.0333; -8.9356
14.0666; -9.2361
14.0999; -9.5360
14.1333; -9.8354
14.1666; -10.1342
14.1999; -10.4324
