1.4166; 327.3744
1.4222; 327.0739
1.4277; 326.7634
1.4333; 326.4429
1.4389; 326.1122
1.4444; 325.7714
1.4500; 325.4205
1.4555; 325.0595
1.4611; 324.6882
1.4666; 324.3068
1.4722; 323.9152
1.4777; 323.5133
1.4833; 323.1011
1.4889; 322.6786
1.4944; 322.2459
1.5000; 321.8027
1.5055; 321.3492
1.5111; 320.8853
1.5166; 320.4110
1.5222; 319.9262
1.5277; 319.4309
1.5333; 318.9250
1.5389; 318.4086
1.5444; 317.8816
1.5500; 317.3440
1.5555; 316.7958
1.5611; 316.2368
1.5666; 315.6671
1.5722; 315.0866
1.5777; 314.4954
1.5833; 313.8933
1.5889; 313.2803
1.5944; 312.6564
1.6000; 312.0215
1.6055; 311.3757
1.6111; 310.7188
1.6166; 310.0508
1.6222; 309.3717
1.6277; 308.6814
1.6333; 307.9799
1.6389; 307.2671
1.6444; 306.5431
1.6500; 305.8076
1.6555; 305.0608
1.6611; 304.3025
1.6666; 303.5327
1.6722; 302.7514
1.6777; 301.9584
1.6833; 301.1538
1.6889; 300.3375
1.6944; 299.5094
1.7000; 298.6695
1.7055; 297.8177
1.7111; 296.9539
1.7166; 296.0782
1.7222; 295.1904
1.7277; 294.2905
1.7333; 293.3785
1.7389; 292.4542
1.7444; 291.5176
1.7500; 290.5686
1.7555; 289.6072
1.7611; 288.6333
1.7666; 287.6469
1.7722; 286.6478
1.7777; 285.6360
1.7833; 284.6114
1.7889; 283.5740
1.7944; 282.5237
1.8000; 281.4604
1.8055; 280.3841
1.8111; 279.2946
1.8166; 278.1919
1.8222; 277.0759
1.8277; 275.9465
1.8333; 274.8037
1.8389; 273.6473
1.8444; 272.4773
1.8500; 271.2936
1.8555; 270.0962
1.8611; 268.8848
1.8666; 267.6595
1.8722; 266.4202
1.8777; 265.1667
1.8833; 263.8989
1.8889; 262.6168
1.8944; 261.3204
1.9000; 260.0093
1.9055; 258.6837
1.9111; 257.3434
1.9166; 255.9882
1.9222; 254.6181
1.9277; 253.2330
1.9333; 251.8328
1.9389; 250.4173
1.9444; 248.9865
1.9500; 247.5403
1.9555; 246.0785
1.9611; 244.6010
1.9666; 243.1077
1.9722; 241.5985
1.9777; 240.0733
1.9833; 238.5319
1.9889; 236.9743
1.9944; 235.4003
2.0000; 233.8097
2.0055; 232.2026
2.0111; 230.5786
2.0166; 228.9378
2.0222; 227.2799
2.0277; 225.6049
2.0333; 223.9125
2.0389; 222.2027
2.0444; 220.4754
2.0500; 218.7303
2.0555; 216.9673
2.0611; 215.1863
2.0666; 213.3872
2.0722; 211.5697
2.0777; 209.7338
2.0833; 207.8793
2.0889; 206.0059
2.0944; 204.1136
2.1000; 202.2023
2.1055; 200.2716
2.1111; 198.3215
2.1166; 196.3518
2.1222; 194.3623
2.1278; 192.3529
2.1333; 190.3233
2.1389; 188.2735
2.1444; 186.2031
2.1500; 184.1120
2.1555; 182.0001
2.1611; 179.8671
2.1666; 177.7129
2.1722; 175.5372
2.1777; 173.3399
2.1833; 171.1207
2.1889; 168.8794
2.1944; 166.6159
2.2000; 164.3298
2.2055; 162.0211
2.2111; 159.6895
2.2166; 157.3347
2.2222; 154.9566
2.2277; 152.5548
2.2333; 150.1293
2.2389; 147.6796
2.2444; 145.2057
2.2500; 142.7072
2.2555; 140.1839
2.2611; 137.6355
2.2666; 135.0619
2.2722; 132.4626
2.2777; 129.8376
2.2833; 127.1864
2.2889; 124.5089
2.2944; 121.8047
2.3000; 119.0736
2.3055; 116.3153
2.3111; 113.5295
2.3166; 110.7159
2.3222; 107.8742
2.3277; 105.0041
2.3333; 102.1052
2.3389; 99.1774
2.3444; 96.2201
2.3500; 93.2333
2.3555; 90.2164
2.3611; 87.1691
2.3666; 84.0912
2.3722; 80.9823
2.3777; 77.8420
2.3833; 74.6699
2.3889; 71.4658
2.3944; 68.2291
2.4000; 64.9596
2.4055; 61.6569
2.4111; 58.3206
2.4166; 54.9502
2.4222; 51.5454
2.4277; 48.1057
2.4333; 44.6309
2.4389; 41.1203
2.4444; 37.5736
2.4500; 33.9904
2.4555; 30.3701
2.4611; 26.7124
2.4666; 23.0168
2.4722; 19.2828
2.4777; 15.5099
2.4833; 11.6977
2.4889; 7.8456
2.4944; 3.9531
2.4999; 0.0395
